#    L    TxT            TxE            TxP            ExT            ExE            ExP            PxT            PxE            PxP         
  1307   0.898689E+03  -0.446107E+02   0.195636E-05  -0.446107E+02   0.421010E+02  -0.451501E-06   0.195636E-05  -0.451501E-06   0.348945E-08
  1308   0.898057E+03  -0.456806E+02   0.197105E-05  -0.456806E+02   0.420799E+02  -0.451389E-06   0.197105E-05  -0.451389E-06   0.348315E-08
  1309   0.897503E+03  -0.467433E+02   0.198568E-05  -0.467433E+02   0.420522E+02  -0.451231E-06   0.198568E-05  -0.451231E-06   0.347686E-08
  1310   0.897049E+03  -0.478018E+02   0.200025E-05  -0.478018E+02   0.420200E+02  -0.451025E-06   0.200025E-05  -0.451025E-06   0.347059E-08
  1311   0.896671E+03  -0.488536E+02   0.201474E-05  -0.488536E+02   0.419820E+02  -0.450773E-06   0.201474E-05  -0.450773E-06   0.346433E-08
  1312   0.896408E+03  -0.498987E+02   0.202915E-05  -0.498987E+02   0.419388E+02  -0.450474E-06   0.202915E-05  -0.450474E-06   0.345808E-08
  1313   0.896205E+03  -0.509378E+02   0.204348E-05  -0.509378E+02   0.418890E+02  -0.450128E-06   0.204348E-05  -0.450128E-06   0.345185E-08
  1314   0.896094E+03  -0.519683E+02   0.205772E-05  -0.519683E+02   0.418340E+02  -0.449736E-06   0.205772E-05  -0.449736E-06   0.344563E-08
  1315   0.896059E+03  -0.529918E+02   0.207187E-05  -0.529918E+02   0.417739E+02  -0.449296E-06   0.207187E-05  -0.449296E-06   0.343942E-08
  1316   0.896114E+03  -0.540066E+02   0.208593E-05  -0.540066E+02   0.417072E+02  -0.448811E-06   0.208593E-05  -0.448811E-06   0.343323E-08
  1317   0.896253E+03  -0.550134E+02   0.209988E-05  -0.550134E+02   0.416368E+02  -0.448279E-06   0.209988E-05  -0.448279E-06   0.342705E-08
  1318   0.896459E+03  -0.560105E+02   0.211373E-05  -0.560105E+02   0.415591E+02  -0.447700E-06   0.211373E-05  -0.447700E-06   0.342088E-08
  1319   0.896748E+03  -0.569994E+02   0.212747E-05  -0.569994E+02   0.414763E+02  -0.447075E-06   0.212747E-05  -0.447075E-06   0.341472E-08
  1320   0.897112E+03  -0.579776E+02   0.214110E-05  -0.579776E+02   0.413884E+02  -0.446403E-06   0.214110E-05  -0.446403E-06   0.340858E-08
  1321   0.897551E+03  -0.589466E+02   0.215461E-05  -0.589466E+02   0.412962E+02  -0.445686E-06   0.215461E-05  -0.445686E-06   0.340245E-08
  1322   0.898071E+03  -0.599039E+02   0.216800E-05  -0.599039E+02   0.411966E+02  -0.444921E-06   0.216800E-05  -0.444921E-06   0.339634E-08
  1323   0.898666E+03  -0.608503E+02   0.218126E-05  -0.608503E+02   0.410927E+02  -0.444111E-06   0.218126E-05  -0.444111E-06   0.339023E-08
  1324   0.899334E+03  -0.617864E+02   0.219438E-05  -0.617864E+02   0.409837E+02  -0.443254E-06   0.219438E-05  -0.443254E-06   0.338414E-08
  1325   0.900070E+03  -0.627098E+02   0.220737E-05  -0.627098E+02   0.408696E+02  -0.442351E-06   0.220737E-05  -0.442351E-06   0.337806E-08
  1326   0.900886E+03  -0.636219E+02   0.222022E-05  -0.636219E+02   0.407505E+02  -0.441403E-06   0.222022E-05  -0.441403E-06   0.337200E-08
  1327   0.901753E+03  -0.645218E+02   0.223293E-05  -0.645218E+02   0.406270E+02  -0.440407E-06   0.223293E-05  -0.440407E-06   0.336595E-08
  1328   0.902709E+03  -0.654073E+02   0.224548E-05  -0.654073E+02   0.404985E+02  -0.439366E-06   0.224548E-05  -0.439366E-06   0.335991E-08
  1329   0.903722E+03  -0.662810E+02   0.225788E-05  -0.662810E+02   0.403642E+02  -0.438279E-06   0.225788E-05  -0.438279E-06   0.335388E-08
  1330   0.904801E+03  -0.671408E+02   0.227012E-05  -0.671408E+02   0.402248E+02  -0.437146E-06   0.227012E-05  -0.437146E-06   0.334786E-08
  1331   0.905952E+03  -0.679864E+02   0.228220E-05  -0.679864E+02   0.400811E+02  -0.435967E-06   0.228220E-05  -0.435967E-06   0.334186E-08
  1332   0.907153E+03  -0.688186E+02   0.229411E-05  -0.688186E+02   0.399325E+02  -0.434742E-06   0.229411E-05  -0.434742E-06   0.333587E-08
  1333   0.908427E+03  -0.696350E+02   0.230585E-05  -0.696350E+02   0.397787E+02  -0.433472E-06   0.230585E-05  -0.433472E-06   0.332989E-08
  1334   0.909757E+03  -0.704376E+02   0.231741E-05  -0.704376E+02   0.396215E+02  -0.432155E-06   0.231741E-05  -0.432155E-06   0.332393E-08
  1335   0.911144E+03  -0.712249E+02   0.232879E-05  -0.712249E+02   0.394585E+02  -0.430793E-06   0.232879E-05  -0.430793E-06   0.331797E-08
  1336   0.912596E+03  -0.719953E+02   0.233998E-05  -0.719953E+02   0.392919E+02  -0.429385E-06   0.233998E-05  -0.429385E-06   0.331203E-08
  1337   0.914103E+03  -0.727509E+02   0.235099E-05  -0.727509E+02   0.391196E+02  -0.427932E-06   0.235099E-05  -0.427932E-06   0.330610E-08
  1338   0.915660E+03  -0.734901E+02   0.236179E-05  -0.734901E+02   0.389438E+02  -0.426433E-06   0.236179E-05  -0.426433E-06   0.330019E-08
  1339   0.917279E+03  -0.742136E+02   0.237240E-05  -0.742136E+02   0.387631E+02  -0.424888E-06   0.237240E-05  -0.424888E-06   0.329428E-08
  1340   0.918947E+03  -0.749211E+02   0.238281E-05  -0.749211E+02   0.385788E+02  -0.423298E-06   0.238281E-05  -0.423298E-06   0.328839E-08
  1341   0.920663E+03  -0.756104E+02   0.239300E-05  -0.756104E+02   0.383910E+02  -0.421662E-06   0.239300E-05  -0.421662E-06   0.328251E-08
  1342   0.922427E+03  -0.762829E+02   0.240298E-05  -0.762829E+02   0.381982E+02  -0.419981E-06   0.240298E-05  -0.419981E-06   0.327664E-08
  1343   0.924246E+03  -0.769376E+02   0.241275E-05  -0.769376E+02   0.380012E+02  -0.418255E-06   0.241275E-05  -0.418255E-06   0.327079E-08
  1344   0.926113E+03  -0.775746E+02   0.242229E-05  -0.775746E+02   0.378000E+02  -0.416483E-06   0.242229E-05  -0.416483E-06   0.326494E-08
  1345   0.928012E+03  -0.781928E+02   0.243161E-05  -0.781928E+02   0.375961E+02  -0.414666E-06   0.243161E-05  -0.414666E-06   0.325911E-08
  1346   0.929965E+03  -0.787944E+02   0.244070E-05  -0.787944E+02   0.373872E+02  -0.412804E-06   0.244070E-05  -0.412804E-06   0.325329E-08
  1347   0.931965E+03  -0.793764E+02   0.244955E-05  -0.793764E+02   0.371748E+02  -0.410896E-06   0.244955E-05  -0.410896E-06   0.324748E-08
  1348   0.933996E+03  -0.799394E+02   0.245816E-05  -0.799394E+02   0.369590E+02  -0.408944E-06   0.245816E-05  -0.408944E-06   0.324168E-08
  1349   0.936082E+03  -0.804832E+02   0.246652E-05  -0.804832E+02   0.367383E+02  -0.406946E-06   0.246652E-05  -0.406946E-06   0.323590E-08
  1350   0.938191E+03  -0.810077E+02   0.247464E-05  -0.810077E+02   0.365156E+02  -0.404903E-06   0.247464E-05  -0.404903E-06   0.323013E-08
  1351   0.940346E+03  -0.815129E+02   0.248250E-05  -0.815129E+02   0.362887E+02  -0.402816E-06   0.248250E-05  -0.402816E-06   0.322437E-08
  1352   0.942524E+03  -0.819979E+02   0.249012E-05  -0.819979E+02   0.360584E+02  -0.400684E-06   0.249012E-05  -0.400684E-06   0.321862E-08
  1353   0.944748E+03  -0.824635E+02   0.249749E-05  -0.824635E+02   0.358263E+02  -0.398508E-06   0.249749E-05  -0.398508E-06   0.321288E-08
  1354   0.946993E+03  -0.829097E+02   0.250461E-05  -0.829097E+02   0.355900E+02  -0.396290E-06   0.250461E-05  -0.396290E-06   0.320715E-08
  1355   0.949283E+03  -0.833357E+02   0.251149E-05  -0.833357E+02   0.353504E+02  -0.394030E-06   0.251149E-05  -0.394030E-06   0.320144E-08
  1356   0.951601E+03  -0.837429E+02   0.251814E-05  -0.837429E+02   0.351089E+02  -0.391729E-06   0.251814E-05  -0.391729E-06   0.319573E-08
  1357   0.953940E+03  -0.841284E+02   0.252455E-05  -0.841284E+02   0.348635E+02  -0.389387E-06   0.252455E-05  -0.389387E-06   0.319004E-08
  1358   0.956292E+03  -0.844922E+02   0.253073E-05  -0.844922E+02   0.346156E+02  -0.387006E-06   0.253073E-05  -0.387006E-06   0.318436E-08
  1359   0.958672E+03  -0.848379E+02   0.253668E-05  -0.848379E+02   0.343651E+02  -0.384585E-06   0.253668E-05  -0.384585E-06   0.317869E-08
  1360   0.961056E+03  -0.851618E+02   0.254241E-05  -0.851618E+02   0.341137E+02  -0.382127E-06   0.254241E-05  -0.382127E-06   0.317304E-08
  1361   0.963482E+03  -0.854661E+02   0.254792E-05  -0.854661E+02   0.338577E+02  -0.379632E-06   0.254792E-05  -0.379632E-06   0.316739E-08
  1362   0.965904E+03  -0.857486E+02   0.255321E-05  -0.857486E+02   0.336000E+02  -0.377099E-06   0.255321E-05  -0.377099E-06   0.316176E-08
  1363   0.968351E+03  -0.860129E+02   0.255828E-05  -0.860129E+02   0.333399E+02  -0.374531E-06   0.255828E-05  -0.374531E-06   0.315613E-08
  1364   0.970786E+03  -0.862546E+02   0.256315E-05  -0.862546E+02   0.330783E+02  -0.371928E-06   0.256315E-05  -0.371928E-06   0.315052E-08
  1365   0.973321E+03  -0.864752E+02   0.256780E-05  -0.864752E+02   0.328143E+02  -0.369291E-06   0.256780E-05  -0.369291E-06   0.314492E-08
  1366   0.975790E+03  -0.866768E+02   0.257225E-05  -0.866768E+02   0.325480E+02  -0.366620E-06   0.257225E-05  -0.366620E-06   0.313933E-08
  1367   0.978268E+03  -0.868572E+02   0.257650E-05  -0.868572E+02   0.322795E+02  -0.363917E-06   0.257650E-05  -0.363917E-06   0.313375E-08
  1368   0.980829E+03  -0.870164E+02   0.258055E-05  -0.870164E+02   0.320109E+02  -0.361182E-06   0.258055E-05  -0.361182E-06   0.312819E-08
  1369   0.983324E+03  -0.871544E+02   0.258441E-05  -0.871544E+02   0.317394E+02  -0.358415E-06   0.258441E-05  -0.358415E-06   0.312263E-08
  1370   0.985826E+03  -0.872726E+02   0.258807E-05  -0.872726E+02   0.314672E+02  -0.355618E-06   0.258807E-05  -0.355618E-06   0.311709E-08
  1371   0.988335E+03  -0.873695E+02   0.259155E-05  -0.873695E+02   0.311936E+02  -0.352791E-06   0.259155E-05  -0.352791E-06   0.311155E-08
  1372   0.990850E+03  -0.874458E+02   0.259484E-05  -0.874458E+02   0.309186E+02  -0.349936E-06   0.259484E-05  -0.349936E-06   0.310603E-08
  1373   0.993372E+03  -0.875016E+02   0.259794E-05  -0.875016E+02   0.306430E+02  -0.347052E-06   0.259794E-05  -0.347052E-06   0.310052E-08
  1374   0.995900E+03  -0.875360E+02   0.260087E-05  -0.875360E+02   0.303661E+02  -0.344142E-06   0.260087E-05  -0.344142E-06   0.309502E-08
  1375   0.998432E+03  -0.875506E+02   0.260362E-05  -0.875506E+02   0.300879E+02  -0.341204E-06   0.260362E-05  -0.341204E-06   0.308953E-08
  1376   0.100097E+04  -0.875438E+02   0.260620E-05  -0.875438E+02   0.298091E+02  -0.338241E-06   0.260620E-05  -0.338241E-06   0.308405E-08
  1377   0.100351E+04  -0.875170E+02   0.260861E-05  -0.875170E+02   0.295305E+02  -0.335252E-06   0.260861E-05  -0.335252E-06   0.307858E-08
  1378   0.100606E+04  -0.874696E+02   0.261086E-05  -0.874696E+02   0.292493E+02  -0.332240E-06   0.261086E-05  -0.332240E-06   0.307313E-08
  1379   0.100853E+04  -0.874014E+02   0.261294E-05  -0.874014E+02   0.289698E+02  -0.329204E-06   0.261294E-05  -0.329204E-06   0.306768E-08
  1380   0.101101E+04  -0.873133E+02   0.261486E-05  -0.873133E+02   0.286877E+02  -0.326145E-06   0.261486E-05  -0.326145E-06   0.306225E-08
  1381   0.101349E+04  -0.872037E+02   0.261663E-05  -0.872037E+02   0.284067E+02  -0.323064E-06   0.261663E-05  -0.323064E-06   0.305682E-08
  1382   0.101582E+04  -0.870733E+02   0.261824E-05  -0.870733E+02   0.281253E+02  -0.319963E-06   0.261824E-05  -0.319963E-06   0.305141E-08
  1383   0.101831E+04  -0.869236E+02   0.261970E-05  -0.869236E+02   0.278435E+02  -0.316840E-06   0.261970E-05  -0.316840E-06   0.304601E-08
  1384   0.102064E+04  -0.867532E+02   0.262102E-05  -0.867532E+02   0.275622E+02  -0.313698E-06   0.262102E-05  -0.313698E-06   0.304061E-08
  1385   0.102298E+04  -0.865626E+02   0.262219E-05  -0.865626E+02   0.272806E+02  -0.310538E-06   0.262219E-05  -0.310538E-06   0.303523E-08
  1386   0.102532E+04  -0.863519E+02   0.262322E-05  -0.863519E+02   0.269994E+02  -0.307359E-06   0.262322E-05  -0.307359E-06   0.302986E-08
  1387   0.102758E+04  -0.861211E+02   0.262412E-05  -0.861211E+02   0.267188E+02  -0.304163E-06   0.262412E-05  -0.304163E-06   0.302450E-08
  1388   0.102999E+04  -0.858709E+02   0.262488E-05  -0.858709E+02   0.264380E+02  -0.300950E-06   0.262488E-05  -0.300950E-06   0.301915E-08
  1389   0.103225E+04  -0.855998E+02   0.262551E-05  -0.855998E+02   0.261577E+02  -0.297721E-06   0.262551E-05  -0.297721E-06   0.301381E-08
  1390   0.103443E+04  -0.853107E+02   0.262602E-05  -0.853107E+02   0.258787E+02  -0.294478E-06   0.262602E-05  -0.294478E-06   0.300848E-08
  1391   0.103669E+04  -0.850014E+02   0.262640E-05  -0.850014E+02   0.256004E+02  -0.291220E-06   0.262640E-05  -0.291220E-06   0.300317E-08
  1392   0.103887E+04  -0.846726E+02   0.262666E-05  -0.846726E+02   0.253227E+02  -0.287948E-06   0.262666E-05  -0.287948E-06   0.299786E-08
  1393   0.104105E+04  -0.843243E+02   0.262680E-05  -0.843243E+02   0.250464E+02  -0.284664E-06   0.262680E-05  -0.284664E-06   0.299256E-08
  1394   0.104315E+04  -0.839580E+02   0.262683E-05  -0.839580E+02   0.247708E+02  -0.281368E-06   0.262683E-05  -0.281368E-06   0.298727E-08
  1395   0.104524E+04  -0.835714E+02   0.262675E-05  -0.835714E+02   0.244959E+02  -0.278061E-06   0.262675E-05  -0.278061E-06   0.298200E-08
  1396   0.104733E+04  -0.831674E+02   0.262656E-05  -0.831674E+02   0.242233E+02  -0.274743E-06   0.262656E-05  -0.274743E-06   0.297673E-08
  1397   0.104935E+04  -0.827438E+02   0.262626E-05  -0.827438E+02   0.239514E+02  -0.271416E-06   0.262626E-05  -0.271416E-06   0.297148E-08
  1398   0.105128E+04  -0.823014E+02   0.262587E-05  -0.823014E+02   0.236804E+02  -0.268080E-06   0.262587E-05  -0.268080E-06   0.296623E-08
  1399   0.105320E+04  -0.818408E+02   0.262537E-05  -0.818408E+02   0.234124E+02  -0.264736E-06   0.262537E-05  -0.264736E-06   0.296099E-08
  1400   0.105512E+04  -0.813621E+02   0.262478E-05  -0.813621E+02   0.231452E+02  -0.261384E-06   0.262478E-05  -0.261384E-06   0.295577E-08
  1401   0.105696E+04  -0.808651E+02   0.262410E-05  -0.808651E+02   0.228790E+02  -0.258026E-06   0.262410E-05  -0.258026E-06   0.295055E-08
  1402   0.105880E+04  -0.803509E+02   0.262333E-05  -0.803509E+02   0.226158E+02  -0.254661E-06   0.262333E-05  -0.254661E-06   0.294535E-08
  1403   0.106055E+04  -0.798185E+02   0.262246E-05  -0.798185E+02   0.223544E+02  -0.251290E-06   0.262246E-05  -0.251290E-06   0.294016E-08
  1404   0.106221E+04  -0.792690E+02   0.262150E-05  -0.792690E+02   0.220953E+02  -0.247913E-06   0.262150E-05  -0.247913E-06   0.293497E-08
  1405   0.106395E+04  -0.787023E+02   0.262044E-05  -0.787023E+02   0.218373E+02  -0.244529E-06   0.262044E-05  -0.244529E-06   0.292980E-08
  1406   0.106553E+04  -0.781200E+02   0.261928E-05  -0.781200E+02   0.215824E+02  -0.241140E-06   0.261928E-05  -0.241140E-06   0.292463E-08
  1407   0.106703E+04  -0.775207E+02   0.261803E-05  -0.775207E+02   0.213293E+02  -0.237744E-06   0.261803E-05  -0.237744E-06   0.291948E-08
  1408   0.106866E+04  -0.769052E+02   0.261667E-05  -0.769052E+02   0.210780E+02  -0.234343E-06   0.261667E-05  -0.234343E-06   0.291433E-08
  1409   0.107007E+04  -0.762737E+02   0.261521E-05  -0.762737E+02   0.208299E+02  -0.230936E-06   0.261521E-05  -0.230936E-06   0.290920E-08
  1410   0.107154E+04  -0.756276E+02   0.261365E-05  -0.756276E+02   0.205837E+02  -0.227523E-06   0.261365E-05  -0.227523E-06   0.290407E-08
  1411   0.107292E+04  -0.749655E+02   0.261198E-05  -0.749655E+02   0.203400E+02  -0.224104E-06   0.261198E-05  -0.224104E-06   0.289896E-08
  1412   0.107422E+04  -0.742884E+02   0.261021E-05  -0.742884E+02   0.200997E+02  -0.220680E-06   0.261021E-05  -0.220680E-06   0.289385E-08
  1413   0.107537E+04  -0.735969E+02   0.260833E-05  -0.735969E+02   0.198620E+02  -0.217251E-06   0.260833E-05  -0.217251E-06   0.288876E-08
  1414   0.107658E+04  -0.728904E+02   0.260634E-05  -0.728904E+02   0.196269E+02  -0.213816E-06   0.260634E-05  -0.213816E-06   0.288367E-08
  1415   0.107770E+04  -0.721705E+02   0.260425E-05  -0.721705E+02   0.193945E+02  -0.210376E-06   0.260425E-05  -0.210376E-06   0.287860E-08
  1416   0.107881E+04  -0.714372E+02   0.260204E-05  -0.714372E+02   0.191655E+02  -0.206931E-06   0.260204E-05  -0.206931E-06   0.287353E-08
  1417   0.107976E+04  -0.706915E+02   0.259972E-05  -0.706915E+02   0.189384E+02  -0.203481E-06   0.259972E-05  -0.203481E-06   0.286848E-08
  1418   0.108071E+04  -0.699310E+02   0.259729E-05  -0.699310E+02   0.187149E+02  -0.200026E-06   0.259729E-05  -0.200026E-06   0.286343E-08
  1419   0.108156E+04  -0.691590E+02   0.259474E-05  -0.691590E+02   0.184948E+02  -0.196566E-06   0.259474E-05  -0.196566E-06   0.285840E-08
  1420   0.108241E+04  -0.683746E+02   0.259207E-05  -0.683746E+02   0.182782E+02  -0.193102E-06   0.259207E-05  -0.193102E-06   0.285337E-08
  1421   0.108316E+04  -0.675780E+02   0.258929E-05  -0.675780E+02   0.180643E+02  -0.189633E-06   0.258929E-05  -0.189633E-06   0.284835E-08
  1422   0.108391E+04  -0.667699E+02   0.258639E-05  -0.667699E+02   0.178541E+02  -0.186159E-06   0.258639E-05  -0.186159E-06   0.284335E-08
  1423   0.108449E+04  -0.659506E+02   0.258338E-05  -0.659506E+02   0.176474E+02  -0.182681E-06   0.258338E-05  -0.182681E-06   0.283835E-08
  1424   0.108514E+04  -0.651200E+02   0.258023E-05  -0.651200E+02   0.174442E+02  -0.179199E-06   0.258023E-05  -0.179199E-06   0.283336E-08
  1425   0.108562E+04  -0.642790E+02   0.257697E-05  -0.642790E+02   0.172447E+02  -0.175712E-06   0.257697E-05  -0.175712E-06   0.282838E-08
  1426   0.108602E+04  -0.634276E+02   0.257359E-05  -0.634276E+02   0.170488E+02  -0.172221E-06   0.257359E-05  -0.172221E-06   0.282341E-08
  1427   0.108647E+04  -0.625659E+02   0.257007E-05  -0.625659E+02   0.168566E+02  -0.168727E-06   0.257007E-05  -0.168727E-06   0.281845E-08
  1428   0.108677E+04  -0.616955E+02   0.256644E-05  -0.616955E+02   0.166672E+02  -0.165228E-06   0.256644E-05  -0.165228E-06   0.281350E-08
  1429   0.108697E+04  -0.608142E+02   0.256267E-05  -0.608142E+02   0.164831E+02  -0.161726E-06   0.256267E-05  -0.161726E-06   0.280856E-08
  1430   0.108717E+04  -0.599258E+02   0.255878E-05  -0.599258E+02   0.163019E+02  -0.158219E-06   0.255878E-05  -0.158219E-06   0.280363E-08
  1431   0.108727E+04  -0.590274E+02   0.255475E-05  -0.590274E+02   0.161244E+02  -0.154709E-06   0.255475E-05  -0.154709E-06   0.279871E-08
  1432   0.108728E+04  -0.581214E+02   0.255060E-05  -0.581214E+02   0.159515E+02  -0.151196E-06   0.255060E-05  -0.151196E-06   0.279380E-08
  1433   0.108735E+04  -0.572069E+02   0.254631E-05  -0.572069E+02   0.157823E+02  -0.147679E-06   0.254631E-05  -0.147679E-06   0.278890E-08
  1434   0.108726E+04  -0.562850E+02   0.254189E-05  -0.562850E+02   0.156176E+02  -0.144159E-06   0.254189E-05  -0.144159E-06   0.278400E-08
  1435   0.108708E+04  -0.553564E+02   0.253733E-05  -0.553564E+02   0.154560E+02  -0.140635E-06   0.253733E-05  -0.140635E-06   0.277912E-08
  1436   0.108688E+04  -0.544218E+02   0.253264E-05  -0.544218E+02   0.152990E+02  -0.137109E-06   0.253264E-05  -0.137109E-06   0.277424E-08
  1437   0.108651E+04  -0.534792E+02   0.252780E-05  -0.534792E+02   0.151465E+02  -0.133579E-06   0.252780E-05  -0.133579E-06   0.276938E-08
  1438   0.108613E+04  -0.525324E+02   0.252283E-05  -0.525324E+02   0.149972E+02  -0.130046E-06   0.252283E-05  -0.130046E-06   0.276452E-08
  1439   0.108566E+04  -0.515777E+02   0.251772E-05  -0.515777E+02   0.148533E+02  -0.126511E-06   0.251772E-05  -0.126511E-06   0.275967E-08
  1440   0.108517E+04  -0.506188E+02   0.251247E-05  -0.506188E+02   0.147133E+02  -0.122973E-06   0.251247E-05  -0.122973E-06   0.275484E-08
  1441   0.108459E+04  -0.496559E+02   0.250707E-05  -0.496559E+02   0.145772E+02  -0.119432E-06   0.250707E-05  -0.119432E-06   0.275001E-08
  1442   0.108392E+04  -0.486876E+02   0.250153E-05  -0.486876E+02   0.144458E+02  -0.115888E-06   0.250153E-05  -0.115888E-06   0.274519E-08
  1443   0.108316E+04  -0.477139E+02   0.249585E-05  -0.477139E+02   0.143199E+02  -0.112342E-06   0.249585E-05  -0.112342E-06   0.274038E-08
  1444   0.108237E+04  -0.467371E+02   0.249001E-05  -0.467371E+02   0.141972E+02  -0.108794E-06   0.249001E-05  -0.108794E-06   0.273558E-08
  1445   0.108142E+04  -0.457574E+02   0.248403E-05  -0.457574E+02   0.140801E+02  -0.105243E-06   0.248403E-05  -0.105243E-06   0.273079E-08
  1446   0.108053E+04  -0.447733E+02   0.247790E-05  -0.447733E+02   0.139662E+02  -0.101690E-06   0.247790E-05  -0.101690E-06   0.272600E-08
  1447   0.107939E+04  -0.437848E+02   0.247162E-05  -0.437848E+02   0.138579E+02  -0.981355E-07   0.247162E-05  -0.981355E-07   0.272123E-08
  1448   0.107831E+04  -0.427965E+02   0.246519E-05  -0.427965E+02   0.137544E+02  -0.945786E-07   0.246519E-05  -0.945786E-07   0.271646E-08
